Prerequisite_2,Description,Career_Outcomes/path,Duration,Prerequisite_1,Course,Online,Country,Local_Fees,Face_to_Face,Course_Lang,Prerequisite_3_grade_3,Website,Faculty,Remarks,Full_Time,Level_Code,Prerequisite_2_grade_2,University,Offline,Prerequisite_1_grade_1,Availability,Currency_Time,Duration_Time,Distance,Part_Time,Int_Fees,Currency,City,Prerequisite_3,Blended
IELTS,"Help businesses thrive. Become a HR leader.Human resources strategies shape organisations around the world. La Trobe's Bachelor of Business (Human Resource Management) gives you the hands-on skills to plan, inform and implement strategies across corporate, government and not-for-profit sectors. You'll study in a flexible, multidisciplinary environment that lets you tailor your studies to your career interests.Develop a solid foundation in business by exploring key areas such as accounting, economics, law, analytics and digital business. Graduate with the industry knowledge, skills and experience to start a global human resources career.You'll learn:Accounting, economics and financeDiscover how accounting, economics and finance provide the foundation for a career in business.Organisational behaviourLearn the dynamics of organisations so you can find ways to improve their functioning and cohesion.Employment relationsUnderstand how to maintain productive relationships between employers and employees.How to develop and reward talentFind the best ways to make staff feel valued.ManagementGain skills in leading, managing and communicating with people.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.",HR managerDevise employment policies and procedures and oversee employee rewards and recognition programs.HR business partnerWork with an organisation's senior leadership to develop their HR agenda and support their organisational goals.Recruitment consultantWork with employers to recruit staff for their vacancies and assist individuals with finding suitable employment.,3.0,ATAR,Bachelor of Business (Human Resource Management),,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-human-resource-management,Business and commerce,,No,BA,6.0,La Trobe University,Yes,56.35,,Years,Years,No,No,33800,AUD,Melbourne,Equivalent ,No
IELTS,"Learn marketing today. Be a business leader tomorrow.In today's digital landscape, marketing is a high-demand skill across a range of industries. Health, education, finance, retail, arts and government bodies all have digital presences that needs to develop, implemented and managed. For a career in any industry, a strong foundation in business plus agile and innovative marketing skills will set you up for success.La Trobe's Bachelor of Business (Marketing) has been designed with direct input from industry to ensure you have the specialised knowledge and solid business foundations employers want. Explore emerging areas such as digital and social marketing, as well as core subjects like digital marketing, consumer behaviour, branding, research and strategic marketing.Graduate with internationally transferrable skills and be ready for your career in business or marketing.You'll learn: Consumer behaviour  Examine how consumers make decisions and implement marketing strategies to increase business performance.   Advertising in the digital age  Explore persuasive online and offline techniques to advertise for customers and organisations, and design outcomes.   Social media and relationship marketing  Discover how social media platforms, digital metrics and analytics and online campaigns are used to reach strategic marketing goals.   Digital brand management  Create content to develop a brand using digital platforms and other strategic tools.   Market research  Gather information about customers, competitors and other stakeholders to better understand their goals and objectives.   Strategic marketing  Build on everything you've learned to develop and deliver an effective marketing plan.   Accounting, economics, finance and business  Gain the foundational knowledge required for a successful business career.  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7."," Marketing and promotions manager  Plan, direct and coordinate marketing campaigns and strategies that help businesses grow and advertise their products to consumers.   Marketing research specialist  Study consumer behaviour, market conditions and forecasts to help businesses understand who their customers are and what they want.   Social media marketing manager  Take charge of planning, implementing and managing social media strategy to increase brand awareness and boost company growth.   Product and brand manager  Monitor market trends and manage advertising and marketing activities to ensure the right message is delivered for products and brands.  ",3.0,ATAR,Bachelor of Business (Marketing),,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-marketing,Business and commerce,,No,BA,6.0,La Trobe University,Yes,55.45,,Years,Years,No,No,33800,AUD,Melbourne,Equivalent ,No
IELTS,"Launch your career behind the scenes of sport.Sport is more than just a physical activity – it plays an important role in our culture, community and business sector. Designed and delivered in collaboration with industry professionals, La Trobe's Bachelor of Business (Sport Development and Management) lets you to combine a passion for sport with a foundation in business.With a focus on marketing, management, public health or community education, you'll build the knowledge and skills required to kickstart a career in the evolving sport development and management industry.You'll benefit from industry leaders such as the Carlton Football Club, Melbourne Rebels and the Bendigo Pioneers. Put your knowledge into practice with 200 hours of placement in the final year of your degree.You'll learn:Sport management and marketingExamine the relationship between marketing, management and sport, including strategic sport management, organisational structures and leadership skills.Accounting and financeExplore the role financial records, transactions, investments and expenditures play in the health and success of businesses.Business data analysisGain an understanding of how data and statistics can improve decision-making processes and address business problems. Economic issues and policyDiscover how economic concepts and government policy can impact business success and market outcomes. The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Sports development officerHelp boost participation in sport and sport programs by developing and implementing promotional campaigns.Sports event coordinator Plan, prepare and manage the logistics involved with sporting events such as transportation, media coverage and marketing campaigns. Business development managerHelp drive business growth when you identify sales leads, pitch products or services to new clients and foster relationships with stakeholders.Business coachUse your communications, marketing and strategic skills to help clients clarify and achieve their business goals.",3.0,ATAR,Bachelor of Business (Sport Development and Management),,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-sport-development-and-management,Business and commerce,,No,BA,6.0,La Trobe University,Yes,55.20,,Years,Years,No,No,35800,AUD,Bendigo,Equivalent ,No
IELTS,"Turn your love of sport into a business career.Sport is a central feature of Australian culture – and you don't need to be an elite athlete to take part. The sport management industry offers opportunities in marketing and sponsorship, local government, management and more.La Trobe's Bachelor of Business (Sport Management) gives you an insight into the business structures, cultures and performance-management strategies that underpin sport. You'll build the knowledge and skills needed to kickstart your career behind the scenes of sport.At La Trobe, you'll develop your skills as a business leader and digital disruptor. You'll create strong foundations in accounting, finance, sport management and sport marketing. And you'll explore the social and economic side of sport through business law, sport policy, sport media and human resource management.Flexible electives allow you to take part in overseas business studies with our partner universities in Scotland, Germany, Canada and the United States of America. 1Discover how to apply sport management theory and develop industry connections with 200 hours of professional placement. Our industry partners include Carlton Football Club, Melbourne City Football Club, Melbourne Rebels and many more.You'll learn: Sport management and marketing  Examine the relationship between marketing, management and sport, including strategic sport management, organisational structures and leadership skills.   Digital disruption  Understand how to harness and leverage the power of new digital technologies within the world of sport.   Business analytics  Understand how businesses run and learn how to solve problems and improve processes.   Accounting and finance  Explore the role financial records, transactions, investments and expenditures play in the health and success of businesses.  1 International travel subject to COVID-19 restrictions. Eligibility criteria apply to elective subjects.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7."," Sports development officer  Help boost participation in sport and sport programs by developing and implementing promotional campaigns.   Sport administrator  Coordinate and manage activities that support sporting events, such as budget management and social media marketing.   Business development manager  Improve sport organisations and events by implementing initiatives, securing funding and promoting engagement and participation.  ",3.0,ATAR,Bachelor of Business (Sport Management),,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-sport-management,Business and commerce,,No,BA,6.0,La Trobe University,Yes,55.10,,Years,Years,No,No,33000,AUD,Melbourne,Equivalent ,No
IELTS,"Are you ready to expand your horizons?From the local to the global, the world is searching for people who understand the power of new technologies—and how to leverage them in the tourism and hospitality industry.Our Bachelor of Business (Tourism and Hospitality) has been designed by industry leaders to equip you with both the confidence and practical skills you'll need to succeed. You'll establish important foundations in accounting, marketing, project management, data analysis and entrepreneurship. And you'll develop the service skills and understanding of digital disruption to stand out to employers.Learn from industry experts and choose from a wide range of specialisations, including event management, marketing, human resources or a second language. Gain real-world experience and industry connections with 120 hours of optional internships at high-profile hospitality and tourism organisations.1You'll participate in a hotel management computer simulation and gain hands-on experience using front-of-house and travel management booking systems.You'll learn:Hospitality business foundationsUnderstand how hospitality businesses operate in local, regional and global environments.Management practicesLearn about all areas of restaurant and front-of-house operations. You'll attain Responsible Service of Alcohol (RSA) and Responsible Service of Food (RSF) certifications.Computer reservation systemsLearn reservation and ticketing procedures for the travel and hotel industries. You'll attain a Galileo certification and get exposure to OPERA Cloud.Destination marketingExamine the marketing and management of tourism destinations at supranational, national, state, regional and local levels.1 Eligibility criteria apply. Internships are available as elective subjects in your third year.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Restaurant managerOversee the running of a restaurant, ensuring a high standard of customer service.Hotel managerOversee staff, finances, facilities and other business operations for a hotel.Destination marketing manager Oversee marketing activities and campaigns. Come up with creative ways to promote your business.",3.0,ATAR,Bachelor of Business (Tourism and Hospitality),,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-tourism-and-hospitality,Business and commerce,,No,BA,6.0,La Trobe University,Yes,55.90,,Years,Years,No,No,33800,AUD,Melbourne,Equivalent ,No
IELTS,"Analytics is the future of business. Are you ready for it? Digital disruption has radically changed the way businesses operate.Organisations now have access to an overwhelming amount of information about their operations, customers and products – and they need skilled professionals who can interpret, analyse and translate this data into meaningful business solutions.In our Bachelor of Business Analytics, you'll learn the fundamentals of business, including how to solve business challenges and how to analyse data strategically. You'll also develop a combination of problem-solving, critical thinking and communication skills across business, marketing, commerce and technology.You'll get real-world experience through our wide range of internship opportunities at PWC, Coles, Northlink and SAS.1 And you'll learn from brilliant minds who are pioneering research in artificial intelligence, machine learning and digital disruption.You'll learn:  Data analysis tools  Learn the tools and techniques to gather, interpret and analyse data.    Social media and visualisation  Understand the fundamentals of social media and learn how to use data analytics to build brand equity and disrupt businesses.    Data insight skills  Learn the skills to blend business know-how with analytics to create new capabilities for organisations.    Digital disruption  Understand how to harness and leverage the power of new digital technologies.    IT skills  Learn both computer science fundamentals and foundational business skills, then move into complex analytics using artificial intelligence and machine learning.    Business fundamentals  Study a major or minor and become a well-rounded data scientist.  1 Internships are available as elective subjects.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Management consultantUse your unique blend of business and digital skills to create innovative solutions.Business analystHelp organisations to identify their strengths and weaknesses. Develop data-driven solutions and ensure operational excellence.Asset investment analystUse financial information to advise stockbrokers, fund managers and stock market traders.Innovation consultantCreate new processes and encourage new ideas to be heard and embraced.Market research analystInterpret market research and find data-driven solutions for businesses.",3.0,ATAR,Bachelor of Business Analytics,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-analytics,Business and commerce,,No,BA,6.0,La Trobe University,Yes,68.30,,Years,Years,No,No,33800,AUD,Melbourne,Equivalent ,No
IELTS,"Our new double degree aims to develop graduates to work in a business, community, commerce or government setting where skills of critical analysis, problem solving and communication are highly valued. Alongside a solid grounding in business disciplines, you'll combine understandings of accounting, economics, finance, management and marketing with  well-developed humanities research and communication skills.You'll have the opportunity to work alongside business professionals and learn about new technology and innovative sustainability practices. You'll graduate with highly sought after skill sets by combining an arts major with a range of business and commerce subjects.  Choose from majors in English, history or sociology at all regional campuses, in addition to human geography and Indonesian language and culture at the Bendigo campus.  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","This double degree doesn't just prepare you for one career - it teaches you how to create new opportunities and adapt to a changing job landscape; local, national and international.",4.0,ATAR,Bachelor of Business/Bachelor of Arts,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-bachelor-of-arts,Business and commerce,,Yes,BA,6.0,La Trobe University,Yes, ,,Years,Years,No,No,36400,AUD,Bendigo,Equivalent ,No
IELTS,"Our new double degree aims to develop graduates to work in a business, community, commerce or government setting where skills of critical analysis, problem solving and communication are highly valued. Alongside a solid grounding in business disciplines, you'll combine understandings of accounting, economics, finance, management and marketing with  well-developed humanities research and communication skills.You'll have the opportunity to work alongside business professionals and learn about new technology and innovative sustainability practices. You'll graduate with highly sought after skill sets by combining an arts major with a range of business and commerce subjects.  Choose from majors in English, history or sociology at all regional campuses, in addition to human geography and Indonesian language and culture at the Bendigo campus.  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","This double degree doesn't just prepare you for one career - it teaches you how to create new opportunities and adapt to a changing job landscape; local, national and international.",4.0,ATAR,Bachelor of Business/Bachelor of Arts,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-bachelor-of-arts,Business and commerce,,Yes,BA,6.0,La Trobe University,Yes, ,,Years,Years,No,No,36400,AUD,Mildura,Equivalent ,No
IELTS,"Our new double degree aims to develop graduates to work in a business, community, commerce or government setting where skills of critical analysis, problem solving and communication are highly valued. Alongside a solid grounding in business disciplines, you'll combine understandings of accounting, economics, finance, management and marketing with  well-developed humanities research and communication skills.You'll have the opportunity to work alongside business professionals and learn about new technology and innovative sustainability practices. You'll graduate with highly sought after skill sets by combining an arts major with a range of business and commerce subjects.  Choose from majors in English, history or sociology at all regional campuses, in addition to human geography and Indonesian language and culture at the Bendigo campus.  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","This double degree doesn't just prepare you for one career - it teaches you how to create new opportunities and adapt to a changing job landscape; local, national and international.",4.0,ATAR,Bachelor of Business/Bachelor of Arts,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-bachelor-of-arts,Business and commerce,,Yes,BA,6.0,La Trobe University,Yes, ,,Years,Years,No,No,36400,AUD,Shepparton,Equivalent ,No
IELTS,"Kickstart your career in business by developing in-depth knowledge of human behaviour.Digital disruption has changed how businesses meet the needs and desires of their customers. An understanding of human behaviour and its role in modern marketing is becoming increasingly valued by employers.La Trobe's Bachelor of Business/Bachelor of Psychological Science has been designed to meet that industry need. This four-year degree gives you a foundation in business and psychology, plus the skills to apply this knowledge in a variety of roles and industries.Core business subjects in accounting, finance, economics, marketing and management teach you the building blocks of any successful venture. Gain an understanding of psychological science with core subjects in cognitive, developmental, social, abnormal, clinical and health psychology.Our cross-disciplinary program means graduates can pursue a career in a variety of industries like marketing, human resources, psychology, public relations or the not-for-profit sector.You'll learn:History, philosophy and methodology of psychological scienceDiscover the theories, research and data collection that made psychology what is it is today and how they're applied to modern-day experiments.Basics of business law and ethicsLearn the core principles of contract and consumer protection law, negligence and property law, plus the ethical standards that dictate how you do business.Fundamentals of entrepreneurship, leadership and managementDevelop key communication and presentation skills needed to engage with stakeholders. You'll learn what drives buyer behaviour, how to use targeting and positioning and maximise profits.Abnormal, clinical and health psychologyGain an understanding of the symptoms and characteristics of the most common psychiatric conditions and the treatment options that can help.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 7.","Organisational development specialistHelp solve organisational challenges by planning, coaching and consulting with teams and individuals to improve productivity.PsychologistGraduates from this double degree will have the prerequisites to apply for honours in psychology, with the potential to pursue postgraduate study and registration as a psychologist.Market researcherCollect and analyse data to assist with marketing strategies and determine whether a demand exists for a product or service.",4.0,ATAR,Bachelor of Business/Bachelor of Psychological Science,,Australia,,Yes,English,Year 12,https://www.latrobe.edu.au/courses/bachelor-of-business-bachelor-of-psychological-science,Business and commerce,,No,BA,6.0,La Trobe University,Yes, ,,Years,Years,No,No,39600,AUD,Bendigo,Equivalent ,No
