Prerequisite_2_grade_2,Prerequisite_1,Country,Face_to_Face,Career_Outcomes/path,Course_Lang,Availability,Course,Level_Code,FREE TAFE,Int_Fees,Duration,Faculty,Local_Fees,Full_Time,Website,Duration_Time,Remarks,Prerequisite_2,Part_Time,Description,Blended,City,Distance,Online,Prerequisite_1_grade_1,Currency_Time,University,Offline,Currency,Course Delivery Mode
N/A,ATAR,Australia,Yes,"'fine artist', 'illustrator', 'art consultant', 'photographer', 'digital artist', 'graphic designer'",English,D,Advanced Diploma Of Creative Product Development,DIP,No,N/A,1.0,,12711,Yes,https://www.chisholm.edu.au/courses/advanced-diploma/creative-product-development,Years,,IELTS,No,"Looking to embed industry and business skills in your creative career?This nationally recognised qualification is for all artists wishing to further their practice and embed their career into the arts industry across multi disciplines such as visual artists, illustrators, designers, gaming artists, makeup artists, animators and photographers. You will develop the resources, networks and knowledge to launch your creative products into the market in the form of a portfolio, published work or an exhibition. Expand your conceptual, creative, entrepreneurial, marketing skills. You will also learn a range of skills needed to market, manage and promote your work. Practical and business subjects and workshops will run throughout the course to support creative practice guided by professional teachers and established artists. Our experienced and passionate teachers are closely connected to the arts industry, encouraging both traditional and contemporary practice, supporting your own individual creative practice and providing a wealth of specialist skills and knowledge. They will support you to enhance your skills and gain confidence in promoting, communicating and showcasing your art work.   Students will have the opportunity to exhibit work in commercial gallery spaces throughout the course. This course can be delivered via video conferencing for students with established studios or remotely located.Chisholm Institute’s focus is on quality facilities and links to industry partners to provide stimulating connections and strong technical and creative expertise in the art industries. This program is supported by the visiting artists program, industry competitions, workshops, excursions and public exhibitions. Full time: 3-4 days a weekPlease note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with learning material online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. While it is expected that the course duration will remain unchanged, it may be necessary to extend the completion date if circumstances change. Chisholm will be monitoring the situation closely and inform of any changes if the duration of a course is extended.If you have any queries on a course delivery please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Normal
N/A,ATAR,Australia,Yes,"'automotive air conditioning mechanic', 'light vehicle mechanic'",English,D,Certificate II In Automotive Air Conditioning Technology,CERTII,Yes,N/A,8.0,,0,No,https://www.chisholm.edu.au/courses/certificate-ii/automotive-air-conditioning-technology,Weeks,,IELTS,Yes,"If you work in the automotive industry and want to gain a formal qualification in the automotive air conditioning field, this course is for you.When you complete the Certificate II in Automotive Air Conditioning Technology, you'll be able to apply for a National Air Conditioning Licence and work as a fully qualified automotive air conditoning technician.During the course, you'll learn practical skills in areas such as air conditioning installation, servicing and repairs, cooling system inspections, tool and equipment maintenance, workplace safety and customer service.TIMETABLEClasses are held two nights per week for 8 weeks (subject to recognition of prior learning and credit transfers) from 6pm to 10pm.Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with learning material online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. While it is expected that the course duration will remain unchanged, it may be necessary to extend the completion date if circumstances change. Chisholm will be monitoring the situation closely and inform of any changes if the duration of a course is extended.If you have any queries on a course delivery please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Normal
N/A,ATAR,Australia,Yes,"'heavy vehicle technician', 'apprentice motor mechanic', 'light vehicle mechanic', 'heavy commercial vehicle mechanic'",English,D,Certificate II In Automotive Servicing Technology,CERTII,Yes,N/A,10.0,,0,Yes,https://www.chisholm.edu.au/courses/certificate-ii/automotive-servicing-technology,Weeks,,IELTS,No,"Learn more about the automotive industry and gain experience in motor mechanics in this pre-apprenticeship course. When you complete the Certificate II in Automotive Servicing Technology, you’ll be able to carry out a variety of vehicle repairs and servicing tasks with confidence.During the course, you’ll learn practical skills in areas such as inspection and servicing of batteries, suspension systems, tyres, transmissions, drive assemblies, and braking and cooling systems.Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with learning material online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. While it is expected that the course duration will remain unchanged, it may be necessary to extend the completion date if circumstances change. Chisholm will be monitoring the situation closely and inform of any changes if the duration of a course is extended.If you have any queries on a course delivery please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Pre-apprenticeship
N/A,ATAR,Australia,Yes,"'heavy vehicle technician', 'apprentice motor mechanic', 'light vehicle mechanic', 'heavy commercial vehicle mechanic'",English,D,Certificate II In Automotive Servicing Technology,CERTII,Yes,N/A,10.0,,0,Yes,https://www.chisholm.edu.au/courses/certificate-ii/automotive-servicing-technology,Weeks,,IELTS,No,"Learn more about the automotive industry and gain experience in motor mechanics in this pre-apprenticeship course. When you complete the Certificate II in Automotive Servicing Technology, you’ll be able to carry out a variety of vehicle repairs and servicing tasks with confidence.During the course, you’ll learn practical skills in areas such as inspection and servicing of batteries, suspension systems, tyres, transmissions, drive assemblies, and braking and cooling systems.Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with learning material online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. While it is expected that the course duration will remain unchanged, it may be necessary to extend the completion date if circumstances change. Chisholm will be monitoring the situation closely and inform of any changes if the duration of a course is extended.If you have any queries on a course delivery please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Pre-apprenticeship
N/A,ATAR,Australia,Yes,"'panel beater', 'service advisor', 'foreman', 'workshop controller'",English,D,Certificate III In Automotive Body Repair Technology,CERTIII,No,N/A,3.0,,19360,No,https://www.chisholm.edu.au/courses/certificate-iii/automotive-body-repair-technology,Years,,IELTS,Yes,"Develop your skills and knowledge in the automotive body repair industry, with an emphasis on panel beating.This is an accredited apprenticeship course, which involves a competency-based assessment program that can be undertaken in the workplace, at Chisholm, or a combination of both.When you complete the Certificate III in Automotive Body Repair Technology, you’ll be able to carry out a range of vehicle body repairs with confidence.Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes in order to meet social distancing requirements.  The usual rhythms of block or day release may be disrupted temporarily given the altered scheduling of practical training and assessment.  It may be possible for apprentices and trainees to capture assessment evidence in their workplace.  This will be negotiated on a case by case basis with the individual and their employer.If you have any queries on the course delivery or practical skills training and assessment, please contact our Apprenticeship Hub on 1300 775 265 or apphub@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Apprenticeship
N/A,ATAR,Australia,Yes,"'vehicle spray painter', 'service advisor', 'foreman', 'workshop controller'",English,D,Certificate III In Automotive Refinishing Technology,CERTIII,No,N/A,3.0,,19188,No,https://www.chisholm.edu.au/courses/certificate-iii/automotive-refinishing-technology,Years,,IELTS,Yes,"If you work in the automotive refinishing industry and want to gain a formal qualification in the field, this course is for you.This is an accredited apprenticeship course, which involves a competency-based assessment program that can be undertaken in the workplace, at Chisholm, or a combination of both.When you complete the Certificate III in Automotive Refinishing Technology, you’ll be able to apply a range of vehicle painting techniques with confidence.Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes in order to meet social distancing requirements.  The usual rhythms of block or day release may be disrupted temporarily given the altered scheduling of practical training and assessment.  It may be possible for apprentices and trainees to capture assessment evidence in their workplace.  This will be negotiated on a case by case basis with the individual and their employer.If you have any queries on the course delivery or practical skills training and assessment, please contact our Apprenticeship Hub on 1300 775 265 or apphub@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Apprenticeship
N/A,ATAR,Australia,Yes,"'heavy commercial vehicle mechanic', 'service advisor', 'foreman', 'workshop controller'",English,D,Certificate III In Heavy Commercial Vehicle Mechanical Technology,CERTIII,No,N/A,3.0,,23070,No,https://www.chisholm.edu.au/courses/certificate-iii/heavy-commercial-vehicle-mechanical-technology,Years,,IELTS,Yes,"If you work in the heavy commercial vehicle mechanical technology industry and want to gain a formal qualification in the field, this course is for you.This is an accredited apprenticeship course, which involves a competency-based assessment program that can be undertaken in the workplace, at Chisholm, or a combination of both.When you complete this course, you’ll have the confidence to work on a broad range of heavy road transport components.Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes in order to meet social distancing requirements.  The usual rhythms of block or day release may be disrupted temporarily given the altered scheduling of practical training and assessment.  It may be possible for apprentices and trainees to capture assessment evidence in their workplace.  This will be negotiated on a case by case basis with the individual and their employer.If you have any queries on the course delivery or practical skills training and assessment, please contact our Apprenticeship Hub on 1300 775 265 or apphub@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Apprenticeship
N/A,ATAR,Australia,Yes,"'light vehicle mechanic', 'service advisor', 'foreman', 'workshop controller'",English,D,Certificate III In Light Vehicle Mechanical Technology,CERTIII,No,N/A,3.0,,21948,No,https://www.chisholm.edu.au/courses/certificate-iii/light-vehicle-mechanical-technology,Years,,IELTS,Yes,"If you work in the light vehicle mechanical technology industry and want to gain a formal qualification in the field, this course is for you.This is an accredited apprenticeship course, which involves a competency-based assessment program that can be undertaken in the workplace, at Chisholm, or a combination of both.  When you complete this course, you’ll have the confidence to work on a broad range of light vehicle components and systems.Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes in order to meet social distancing requirements.  The usual rhythms of block or day release may be disrupted temporarily given the altered scheduling of practical training and assessment.  It may be possible for apprentices and trainees to capture assessment evidence in their workplace.  This will be negotiated on a case by case basis with the individual and their employer.If you have any queries on the course delivery or practical skills training and assessment, please contact our Apprenticeship Hub on 1300 775 265 or apphub@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Apprenticeship
N/A,ATAR,Australia,Yes,"'light vehicle mechanic', 'service advisor', 'foreman', 'workshop controller'",English,D,Certificate III In Light Vehicle Mechanical Technology,CERTIII,No,N/A,3.0,,21948,No,https://www.chisholm.edu.au/courses/certificate-iii/light-vehicle-mechanical-technology,Years,,IELTS,Yes,"If you work in the light vehicle mechanical technology industry and want to gain a formal qualification in the field, this course is for you.This is an accredited apprenticeship course, which involves a competency-based assessment program that can be undertaken in the workplace, at Chisholm, or a combination of both.  When you complete this course, you’ll have the confidence to work on a broad range of light vehicle components and systems.Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes in order to meet social distancing requirements.  The usual rhythms of block or day release may be disrupted temporarily given the altered scheduling of practical training and assessment.  It may be possible for apprentices and trainees to capture assessment evidence in their workplace.  This will be negotiated on a case by case basis with the individual and their employer.If you have any queries on the course delivery or practical skills training and assessment, please contact our Apprenticeship Hub on 1300 775 265 or apphub@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Apprenticeship
N/A,ATAR,Australia,Yes,"'mobile plant technician', 'service advisor', 'foreman', 'workshop controller'",English,D,Certificate III In Mobile Plant Technology,CERTIII,No,N/A,3.0,,20770,No,https://www.chisholm.edu.au/courses/certificate-iii/mobile-plant-technology,Years,,IELTS,Yes,"If you work in the heavy vehicle mobile plant technology industry and want to gain a formal qualification in the field, this course is for you. This is an accredited apprenticeship course, which involves a competency-based assessment program that can be undertaken in the workplace, at Chisholm, or a combination of both.When you complete the Certificate III in Mobile Plant Technology, you’ll have the confidence to work on a broad range of heavy mobile plant components and systems.Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes in order to meet social distancing requirements.  The usual rhythms of block or day release may be disrupted temporarily given the altered scheduling of practical training and assessment.  It may be possible for apprentices and trainees to capture assessment evidence in their workplace.  This will be negotiated on a case by case basis with the individual and their employer.If you have any queries on the course delivery or practical skills training and assessment, please contact our Apprenticeship Hub on 1300 775 265 or apphub@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Apprenticeship
N/A,ATAR,Australia,Yes,"'service advisor', 'foreman', 'workshop controller'",English,D,Certificate IV in Automotive Management,CERTIV,No,N/A,6.0,,5604,No,https://www.chisholm.edu.au/courses/certificate-iv/automotive-management,Months,,IELTS,Yes,"If you work in the automotive industry and want to gain a formal qualification in management or service advising, this course is for you.This qualification covers the skills and knowledge required to perform management roles in an automotive retail, service and repair environment.This is an accredited non-apprenticeship course, which involves a competency-based assessment program that can be undertaken in the workplace, at Chisholm, or a combination of both.  When you complete this course, you’ll have the confidence to work on a broad range of light vehicle components and systems.Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with learning material online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. While it is expected that the course duration will remain unchanged, it may be necessary to extend the completion date if circumstances change. Chisholm will be monitoring the situation closely and inform of any changes if the duration of a course is extended.If you have any queries on a course delivery please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Normal
