Country,Duration_Time,City,Part_Time,Description,Course,Level_Code,Website,Prerequisite_2_grade_2,Course_Lang,Remarks,Currency,Full_Time,Career_Outcomes/path,Online,Availability,Currency_Time,Prerequisite_2,Prerequisite_1,Distance,Blended,Duration,Prerequisite_3,Prerequisite_1_grade_1,Local_Fees,Offline,Prerequisite_3_grade_3,Faculty,University,Int_Fees,Face_to_Face
Australia,Years,City,No,"Extend yourself and take your career in business even further.La Trobe's Master of Business Administration (MBA) is guided by a practical, industry-focused approach to help you accelerate your career. In our extended MBA, you can explore four additional subjects to expand your expertise.You'll build skills for success in this degree, which we've co-constructed with industry partners such as Mercer and Accenture. Benefit from a course design guided by the United Nations' Principles for Responsible Management Education (PRME) and Personal and Professional Skills Development (PPSD) platform.Hear insights into today's rapidly changing business environment from our experienced academics and guest industry lecturers. Develop a toolkit of skills to tackle the issues facing modern business with our mix of interactive learning and evidence-based coursework. And connect to industry around the world through our strong international links and global alumni network.Need to fit your study around work and lifestyle commitments? Keep your career on track while you prepare to achieve your goals. Our extended MBA has a long tradition of flexible delivery, so you can find the study mode that suits your needs.In our extended MBA, you'll cover the emerging issues shaping modern business, such as digitisation, globalisation and responsible leadership. You'll learn:Business analysisUnderstand the context and fundamentals of business so you can make informed choices.AccountingRefine your skills in accounting to better analyse business practices.InnovationLearn how to think creatively and drive change across an organisation.Responsible leadershipGain an understanding of how best to manage people and projects towards ethical and sustainable outcomes.EntrepreneurshipBe ready to take your business plans from conception to completion.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Business Administration (Advanced),MST,https://www.latrobe.edu.au/courses/master-of-business-administration-advanced,,English,,AUD,No,"CFODevelop business strategies, improve profitability, identify opportunities for growth and ensure accounting and auditing meet regulatory requirements.Management consultantHelp businesses identify ways to improve their operations. Lead projects and manage stakeholders to deliver more efficient and effective business outcomes.Marketing managerShape the public face of your business or organisation. Manage its day-to-day marketing activities and long-term marketing strategy.Operations managerTake responsibility for maintaining and increasing organisational efficiency by monitoring procedures and managing customers, stakeholders and staff.Product managerConnect teams and stakeholders to identify opportunities for growth and develop products that meet and exceed customer expectations.",,,Years,,,No,No,2.0, ,,,Yes,,Business and commerce,La Trobe University,42000,Yes
Australia,Years,City,No,"This double-degree program is delivered jointly by the School of Psychological Sciences and Public Health and the La Trobe Business School. The program is designed for professionals in health services settings who are seeking to expand their career pathways into senior management roles in public and private sector organisations. The program also provides managers working in non-health care settings with a pathway into the health sector.Students will enrol in two and a quarter semesters of full-time study for the Master of Health Administration and two and a quarter semesters of full-time study for the Master of Business Administration, making a total of two and a half years full-time study. Part-time study is available for domestic students.Students will be required to complete seven subjects (135 credit points) from the existing Master of Health Administration program and nine subjects (135 credit points) from the Master of Business Administration program. The course structure lists the core and elective subjects. This structure ensures that essential areas are covered, whilst allowing some flexibility for students to pursue personal and professional interests.Classes are held at the Collins Street (City Campus) and are available online for domestic students and international offshore students only..The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Business Administration and Master of Health Administration,MST,https://www.latrobe.edu.au/courses/master-of-business-administration-and-master-of-health-administration,,English,,AUD,No,Graduates of the Master of Business Administration may apply for membership with the Institute of Managers and Leaders (IML) and the Graduate Management Association of Australia (GMAA). Membership may be subject to additional or ongoing requirements beyond completion of the degree. Please contact the relevant professional body for details.,,,Years,,,No,No,3.0, ,,,Yes,,Business and commerce,La Trobe University,42800,Yes
Australia,Years,City,No,"Decode your future As digital technology becomes more powerful, businesses are amassing a wealth of data. But machines can't make business decisions alone. Today, employers are looking for creative minds to find innovative solutions.To help make sense of our complex world, we've carefully designed our Master of Business Analytics to give you a solid foundation in business, data analytics and digital innovation. It'll give you practical skills to grow your career and help develop your interpersonal and communication skills, critical thinking, creativity and business acumen.Business analysts are in highly sought-after * . In Australia alone, there's expected to be demand for 227,000 analysts by 2024. **  La Trobe's unique Centre for Data Analytics and Cognition (CDAC) works with leading international research groups to develop industry solutions and conduct world-class research into artificial intelligence and advanced analytics. All CDAC staff teach in the Master of Business Analytics.Our Master of Business Analytics will connect you with industry leaders like SAS and Microsoft. You could also have the opportunity for a voluntary internship with leading organisations like PricewaterhouseCoopers (PwC), NORTH Link and Coles.La Trobe's Master of Business Analytics is one of the few courses in Australia where you'll graduate with SAS certificate, in addition to your degree. That means you'll also have a Certificate in Business Analytics from SAS on your resume.Are you ready to cut your own path through today's digital disruption? It's time to create clever solutions.You'll learn:  Business analytics  Understand the unique needs of businesses and learn how to improve their processes.    Digital disruption  Learn how to harness and leverage the power of new digital technologies.    Statistics and data wrangling  Process complex data and use it for the advantage of businesses and organisations.    Advanced analytical tools  Develop high-level skills to manage big data using a range of analytics tools.    *  Deloitte Access Economics. (2018).  The future of work: Occupational and education trends in data science in Australia    **  Australian Government Labour Market Information Portal, 2020,  Employment Projections  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Business Analytics ,MST,https://www.latrobe.edu.au/courses/master-of-business-analytics,,English,,AUD,No, Data analyst  Understand complex data and leverage it to the advantage of businesses and organisations.    Business analyst  Understand how businesses run and use data to solve problems and improve processes.   Market research analyst  Interpret market research and find data-driven solutions for businesses.   Business consultant  Develop business plans and help organisations to improve their operations.  ,,,Years,,,No,No,2.0, ,,,Yes,,Business and commerce,La Trobe University,34400,Yes
Australia,Years,Melbourne,No,"Harness the power of agile business.Information is the lifeblood of business. From micro businesses to multinational corporations, those who can harvest and harness their data have a clear advantage.To teach you these invaluable skills, we've worked closely with industry experts to design our Master of Business Information Management and Systems. You'll learn how to design, operate and analyse business information systems. You'll understand the latest techniques and templates, and will graduate with the skills to start your own enterprise or thrive in the world of start-ups.You'll learn through practical, team-based business intelligence projects and use industry tools such as SAP HANA, Design Thinking and R Studio. Plus, you'll collaborate with industry in two capstone subjects.Get an added edge with opt-in industry partnerships, such as the SAS work placement program.You'll learn:Integrated information systems and businessLearn how information systems are effectively designed, planned, analysed and managed in business contexts.Business intelligenceUnderstand how to use intelligent data-mining technologies to improve decision-making in a wide range of sectors, including retail, banking and finance.Innovation and entrepreneurshipGain the entrepreneurial knowledge and insights required to develop successful business ventures.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Business Information Management and Systems,MST,https://www.latrobe.edu.au/courses/master-of-business-information-management-and-systems,,English,,AUD,No,"Business analystUnderstand how businesses run and use data to solve problems and improve processes.Business-IT strategy consultantWork with both senior management and business units to create business-IT solutions.Enterprise resource planning (ERP) analystHelp organisations to use ERP solutions to solve their business problems.Data scientistUnderstand complex data and leverage it to the advantage of businesses and organisations.ICT entrepreneurial and innovation managerImplement and manage ICT products and services, and develop business-IT strategies.",,,Years,,,No,No,2.0, ,,,Yes,,Business and commerce,La Trobe University,34400,Yes
Australia,Years,Melbourne,No,"Become the bridge between the technical and managerial aspects of cybercrime prevention.La Trobe's Master of Cybersecurity (Business Operations) will teach you predictive techniques to align business needs and deliver meaningful outcomes in cybersecurity. You'll graduate ready to keep pace with the information security demands of business, government, defence and law enforcement. Undertake a set of foundation subjects to develop industry-relevant skills before specialising in business operations.You'll learn:Cybersecurity fundamentals Your introduction to the aims, methods and outcomes of cybersecurity practice.Blockchain and cryptocurrency Understand one of the most important developments in modern computing and how they relate to security.Crisis communication Learn effective ways to communicate with clients and stakeholders following a security breach.The mindset and motivation of hackers Cybersecurity is about people as much as technology. Understanding what drives cybercriminals helps you create strategies to defend against them.Auditing and risk mitigation A network is only as strong as its weakest link. Learn to assess and improve networks to lower the risk of a breach.Legal and ethical frameworks Become familiar with the regulations and ethical approaches for dealing with cybersecurity.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Cybersecurity (Business Operations) ,MST,https://www.latrobe.edu.au/courses/master-of-cybersecurity-business-operations,,English,,AUD,No,"Security architect Plan, design and implement cybersecurity solutions across the entirety of a business. Communicate with stakeholders, influence change and contribute to the ongoing development of cybersecurity policy in your organisation.Consultant Work freelance as a consultant to help organisations assess, manage and improve their cybersecurity infrastructure and practice. Manage stakeholders, collaborate and implement solutions, mitigate risk and drive change.Policy advisor Provide cybersecurity advice to governments, politicians, businesses and stakeholders. Develop and manage best-practice cybersecurity implementation.Systems administrator Provide administration support to core business systems. Audit, analyse and suggest improvements to infrastructure. Manage support tickets, write reports, manage and liaise with stakeholders to provide optimal cybersecurity solutions. Cloud solution specialist Implement and manage cloud-based solutions for your clients. Configure and manage network hardware. Write reports, manage stakeholders and maintain the smooth running of the network and related systems.",,,Years,,,No,No,2.0, ,,,Yes,,Business and commerce,La Trobe University,35600,Yes
Australia,Years,Melbourne,No,"Think like a hacker. With the number of Internet of Things (IoT) devices around the world expected to hit 125 billion by 2030, there's a critical need for more cyber security professionals. 1To meet this growing demand, La Trobe's Master of Cybersecurity (Computer Science) was designed by industry leaders to help you develop important industry-relevant skills, then specialise in computer science. Whether or not you have existing experience in the information technology sector, this course is your pathway to start or progress your career in the cybersecurity domain.Graduate ready to keep pace with the information security demands of business, government, defence and law enforcement. Gain practical experience through an industry project or an intensive industry placement with leading organisations like Optus Networks, NAB and ANZ. Develop skills in system design, implementation, testing and documentation and make valuable industry connections.You'll learn:  Cybersecurity fundamentals  Explore the aims, methods and outcomes of cybersecurity practice.    Blockchain, network security, digital forensics and penetration testing  Understand cybersecurity as it relates to the forefront of technology.    Cyber algorithms  Analyse and design cybersecurity algorithms using a visual modelling language.    Secure programming  Learn procedural language (C). Identify and analyse common coding practices what can avoid security vulnerabilities.    The mindset and motivation of hackers  Cybersecurity is about people as much as technology. Understanding what drives cybercriminals helps you create strategies to defend against them.    Legal and ethical frameworks  Become familiar with the regulations and ethical approaches for dealing with cybersecurity.  1 HIS Markit, 2020, The Internet of Things: a movement, not a marketThe qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Cybersecurity (Computer Science) ,MST,https://www.latrobe.edu.au/courses/master-of-cybersecurity-computer-science,,English,,AUD,No,"ICT security specialistUse your broad technical knowledge in cybersecurity to maintain, improve and uphold cybersecurity ICT systems for your organisation.Cyber security consultantWork freelance as a consultant to help organisations assess, manage and improve their cybersecurity infrastructure and practice.Information security directorOversee and manage every aspect of cybersecurity measures throughout your organisation.Penetration testerPerform security tests on networks, web-based applications and computer systems. Design tests and tools to probe for vulnerabilities.Security architectPlan, design and implement cybersecurity solutions across the entirety of a business. ",,,Years,,,No,No,2.0, ,,,Yes,,Business and commerce,La Trobe University,35600,Yes
Australia,Years,City,No,"Become a leader in the world of digital marketing.Today's digital economy is driving change across retail, finance, government, technology, transport, education, media and health.Traditional marketing has been moved aside, while digital marketing has more importance than ever before. There's a huge demand for digital marketing and communications experts who can steer marketing automation, search marketing (SEO and SEM), email and mobile marketing, online advertising, social media, big data and user experience design.The Master of Digital Marketing Communications will give you the interdisciplinary skills, digital knowledge and strategic mindset to be a leader in any digital business. You'll develop advanced knowledge on how to reach customers online, leverage digital channels, design new products, improve customer experience, visualise data, manage a crisis and communicate in a corporate environment. Gain the skills you need to excel in the dynamic world of digital marketing and communications.You'll learn:Digital marketingLearn digital marketing tactics including search marketing, social media marketing, mobile marketing, and digital strategy and planning.Marketing managementUnderstand the role of marketing management in a business setting. Learn to conduct effective evidence-based research and apply marketing theory and skills to practical situations.Customer experience designDesign services and product pathways that engage and interact with audiences online. Identify customer journeys and personalise experiences.Strategic communications researchLearn how user research shapes strategic communications. Develop targeted, integrated campaigns and measure success and outcomes using online evaluation tools.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Digital Marketing Communications,MST,https://www.latrobe.edu.au/courses/master-of-digital-marketing-communications,,English,,AUD,No,Communications and media managerAlign an organisation's messaging with key business strategies.Identify the most appropriate methods for communicating an organisation's brand and values to the public.Digital brand managerOversee the growth of a brand within an organisation.Ensure the consistency of advertising and marketing activities.Digital marketing managerSupervise marketing teams in the planning and execution of digital marketing campaigns.Analyse metrics and identify consumer trends impacting buyer behaviours.Public relations managerMaintain and improve the public's view of an organisation.Formulate and execute campaigns to boost an organisation's reputation and brand.,,,Years,,,No,No,2.0, ,,,Yes,,Business and commerce,La Trobe University,37400,Yes
Australia,Years,Melbourne,No,"Lead the way in engineering.Digital technologies are transforming the ways engineering and construction companies operate. From robotics on building sites to virtual and augmented reality employed during project planning, businesses need engineering managers with the latest technological skills and experience.La Trobe's Master of Engineering Management will develop your expertise in electronic, telecommunication and computer engineering. You'll graduate ready to lead and manage a wide range of organisational activities.You'll learn: The foundations of good management  Build your skills and knowledge of management practices with subjects in finance, marketing and accounting.   Detailed business subjects  Refine your understanding of business with subjects such as organisational behaviour and corporate venturing.   Diverse electives  Expand your thinking and explore your interests across engineering and management.  The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Engineering Management,MST,https://www.latrobe.edu.au/courses/master-of-engineering-management,,English,,AUD,No," Telecommunication project manager  Recruit team members, assign tasks and set objectives and deadlines for telecommunication systems installation projects.   Senior technical consultant  Solve problems and devise ideas to improve the function of existing software or systems.   Software development manager  Plan, direct and coordinate all activities related to writing software programs and manage the activities of the software developing team.  ",,,Years,,,No,No,2.0, ,,,Yes,,Business and commerce,La Trobe University,37600,Yes
Australia,Years,Melbourne,No,"Become a finance guru.Are you ready to conquer the global financial markets? Around the world, firms are searching for finance experts who can help them leverage their investments and navigate risk.To give you these highly sought-after skills, we've carefully designed our Master of Financial Analysis to cover core skills in financial analysis and valuation. You'll also have the opportunity to develop a specialty through electives in investment or financial risk management. Learn in a trading room equipped with Bloomberg Terminals, then use them for your personal research and to obtain the Bloomberg Market Concepts (BMC) certificate.Get industry-recognised qualifications. La Trobe University is affiliated with the Chartered Financial Analyst (CFA) Institute and they recognise our Master of Financial Analysis as covering more than 70% of their Candidate Body of Knowledge.Graduates have found careers in leading firms in Australia and around the world, including Deloitte, Telstra, NBN Co, Antares Equities and BlackRock.You'll learn:International financial marketsExplain and critically evaluate theories that underpin the operation of financial markets.Security valuation and portfolio managementAnalyse financial information and value a range of financial securities using the Bloomberg Terminal. Construct an investment portfolio to meet investor goals and risk profiles.Corporate financeDevelop and manage a firm's investment and fund strategy. Critique the ethical basis of financial decisions.Credit analysis and risk assessmentMeasure and manage financial risk. Examine credit risk models and learn how to apply them.Financial and management accountingRecognise and apply the accounting principles that govern the preparation, presentation and communication of accounting information.Financial managementGain a thorough knowledge of a firm's short and long-term investment decisions.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Financial Analysis,MST,https://www.latrobe.edu.au/courses/master-of-financial-analysis,,English,,AUD,No,"Finance executiveCollaborate and consult with stakeholders to deliver efficiency and value for organisations. Create budgets, forecasts, reports and analyses.Business analystUnderstand how businesses run and use data to solve problems and improve processes.Finance business partnerUse your accounting skills to connect business units with both operations and management. Provide support and analysis, and become a trusted adviser who adds value in decision-making.Financial controllerOversee business finances and make key decisions on operations and spending. ",,,Years,,,No,No,2.0, ,,,Yes,,Business and commerce,La Trobe University,38200,Yes
Australia,Years,Melbourne,No,"Are you ready to take on financial risk?There's never been a more pressing time to master financial risk. In quickly changing markets, a deep understanding of financial risk can mean the difference between business success, solvency or liquidation.To give you these critical skills, we've worked closely with industry experts to create our Master of Financial Analysis (Financial Risk Management). Gain core skills in financial analysis and valuation, then develop your specialisation in financial risk and portfolio management. Learn in a trading room equipped with Bloomberg Terminals, then use them for your personal research and to obtain the Bloomberg Market Concepts (BMC) certificate.Get industry-recognised qualifications. La Trobe University is affiliated with the Chartered Financial Analyst (CFA) Institute and they recognise our Master of Financial Analysis (Financial Risk Management) as covering more than 70% of their Candidate Body of Knowledge. We'll also prepare you for accreditation with Global Association of Risk Professionals (GARP) – the world's leading professional organisation for risk managers.1Graduates have found careers in leading firms in Australia and around the world, including Deloitte, Telstra, NBN Co, Antares Equities and BlackRock.You'll learn:International financial marketsExplain and critically evaluate theories that underpin the operation of financial markets.Security valuation and portfolio managementAnalyse financial information and value a range of financial securities using the Bloomberg Terminal. Construct an investment portfolio to meet investor goals and risk profiles.Market, credit and operational risk managementLearn how to measure and mitigate a firm's exposure to market and operational risk. Examine credit risk models and learn how to apply them. Corporate financeDevelop and manage an investment and fund strategy for an organisation. Critique the ethical basis of financial decisions.Financial and management accountingRecognise and apply the accounting principles that govern the preparation, presentation and communication of accounting information.1 Membership may require additional costs or study beyond completion of your degree. Refer to the professional body for further details.The qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Financial Analysis (Financial Risk Management),MST,https://www.latrobe.edu.au/courses/master-of-financial-analysis-financial-risk-management,,English,,AUD,No,Financial risk managerHelp organisations to identify and analyse potential financial risks. Recommend and implement precautionary measures. Develop risk management controls and systems.Risk analystPerform risk assessments and evaluations. Model and measure financial risks and recommend solutions to mitigate the risks. Prepare risk management reports to support senior management in decision-making.,,,Years,,,No,No,2.0, ,,,Yes,,Business and commerce,La Trobe University,38800,Yes
Australia,Years,Melbourne,No,"Invest with the best.Investment managers are in high demand1. Around the world, firms are searching for investment professionals who can help them leverage their assets and add value to their funds.We've worked closely with industry experts to create our Master of Financial Analysis (Investment) and help you meet this demand. Gain core skills in financial analysis and valuation, then develop your specialisation in equity valuation and portfolio performance measurement. Learn in a trading room equipped with Bloomberg Terminals, then use them for your personal research and to obtain the Bloomberg Market Concepts (BMC) certificate.Start out in the finance sector with industry-recognised qualifications. La Trobe University is affiliated with the Chartered Financial Analyst (CFA) Institute and they recognise our Master of Financial Analysis (Investment) as covering more than 90% of their Candidate Body of Knowledge.Work in leading firms. Graduates have found careers in industry leaders like Deloitte, Telstra, NBN Co, Antares Equities and BlackRock.You'll learn:International financial marketsExplain and critically evaluate theories that underpin the operation of financial markets.Security valuation and portfolio managementAnalyse financial information and value a range of financial securities using the Bloomberg Terminal. Construct an investment portfolio to meet investor goals and risk profiles.Equity and alternative securitiesDevelop the skills to work in an investment research team. Study private equity and hedge funds, and learn how to valuate financial entities. Financial statement analysisLearn how financial statements are constructed and leveraged.Corporate financeDevelop and manage an investment and funding strategy for an organisation. Critique the ethical basis of financial decisions.Financial and management accountingRecognise and apply the accounting principles that govern the preparation, presentation and communication of accounting information.1 Australian Government Job Outlook, 2020, Financial Investment ManagersThe qualification awarded on graduation is recognised in the Australian Qualifications Framework (AQF) as Level 9.",Master of Financial Analysis (Investment),MST,https://www.latrobe.edu.au/courses/master-of-financial-analysis-investment,,English,,AUD,No,"Senior investment officerProvide businesses with high-level, strategic investment advice. Identify business opportunities and secure investments that grow their impact. Conduct detailed financial analyses and reviews of potential investments.Investment analystUndertake financial and investment analysis. Manage and develop investment portfolios. Research and interpret financial and technical report.Fund managerHelp clients to invest in stocks, bonds and securities. Conduct analysis to determine which securities provide the greatest return on investment and mitigate client risk.",,,Years,,,No,No,2.0, ,,,Yes,,Business and commerce,La Trobe University,38800,Yes
