Prerequisite_2,Part_Time,Currency,Face_to_Face,Duration,Prerequisite_1,City,Currency_Time,Blended,Course_Lang,Offline,Int_Fees,Prerequisite_2_grade_2,Full_Time,Distance,Career_Outcomes/path,University,Availability,Local_Fees,Prerequisite_3_grade_3,Website,Prerequisite_3,Description,Prerequisite_1_grade_1,Duration_Time,Country,Faculty,Level_Code,Online,Course,Remarks
IELTS,Yes,AUD,Yes,3.0,ATAR,Online,Years,Yes,English,Yes,"30,240.00",6.0,Yes,Yes,"Graduating from this course may lead to career opportunities in areas such as health promotion, health services management, and public health.",Charles Darwin University,A,CSP supported,Year 12,https://www.cdu.edu.au/study/bachelor-health-science-whsc02-2021,Equivalent ,"With a goal to keep our populations healthy, the demand for more health professionals with a broad skill set is increasing. The Bachelor of Health Science from Charles Darwin University provides the skills to fill the gap in the Australian health care system and prepares you for working in a multidisciplinary health industry.  The Bachelor of Health Science has strong health industry connections and course content which leads to work in areas including environmental officers , health policy and research, health and wellbeing or health promotion.  This course offers a pathway into master level studies so you can pursue a career in occupational therapy, health research or public health.",,Years,Australia,College of Health and Human Sciences,BA,Yes,Bachelor of Health Science,
IELTS,Yes,AUD,Yes,4.0,ATAR,Darwin,Years,Yes,English,Yes,"31,000.00",6.0,Yes,No,"Graduating from this course may lead to career opportunities in the identification and diagnosis of disease and pathogens, medical research, forensic pathology, public health and the pharmaceutical industry.",Charles Darwin University,A,CSP supported,Year 12,https://www.cdu.edu.au/study/bachelor-medical-laboratory-science-wmlsc1-2021,Equivalent ,"Medical Laboratory Scientists work in a range of areas in pathology, including haematology, clinical chemistry, microbiology, histology and serology. They are skilled in performing tests on both human and veterinary specimens, such as blood, tissues and bodily fluids to assist in the diagnosis of disease and provide information about the treatment options. The results of these tests provide physicians with the essential information they need to treat, monitor and prevent disease.",,Years,Australia,College of Health and Human Sciences,BA,No,Bachelor of Medical Laboratory Science,
IELTS,Yes,AUD,Yes,3.0,ATAR,Darwin,Years,Yes,English,Yes,"32,336.00",6.0,Yes,Yes,"Graduating from this may lead you to career opportunities in the industry, government, private companies, non-government organisations (NGO) and the community sector as a biologist, ecologist, spatial scientist, biomedical scientist, chemist, consultant, laboratory assistant, project manager or advisor.",Charles Darwin University,A,CSP supported,Year 12,https://www.cdu.edu.au/study/bachelor-science-wsci01-2021,Equivalent ,The Bachelor of Science will allow you to explore your curiosity and passion for knowledge within your chosen scientific field.,,Years,Australia,"College of Engineering, IT and Environment",BA,Yes,Bachelor of Science,
IELTS,Yes,AUD,Yes,3.0,ATAR,Online,Years,Yes,English,Yes,"32,336.00",6.0,Yes,Yes,"Graduating from this may lead you to career opportunities in the industry, government, private companies, non-government organisations (NGO) and the community sector as a biologist, ecologist, spatial scientist, biomedical scientist, chemist, consultant, laboratory assistant, project manager or advisor.",Charles Darwin University,A,CSP supported,Year 12,https://www.cdu.edu.au/study/bachelor-science-wsci01-2021,Equivalent ,The Bachelor of Science will allow you to explore your curiosity and passion for knowledge within your chosen scientific field.,,Years,Australia,"College of Engineering, IT and Environment",BA,Yes,Bachelor of Science,
IELTS,Yes,AUD,Yes,1.0,ATAR,Darwin,Years,Yes,English,Yes,"32,336.00",6.0,Yes,Yes,"Graduating from this course may lead to career opportunities in the industry, government, private and the community sector as a biologist, ecologist, spatial scientist, biomedical scientist, chemist, consultant, laboratory assistant, academic, project manager or advisor.",Charles Darwin University,A,CSP supported,Year 12,https://www.cdu.edu.au/study/bachelor-science-honours-vscih1-2021,Equivalent ,"This one-year honours course includes a major research project, advanced level coursework and research skills training in a number of science disciplines including:",,Year,Australia,"College of Engineering, IT and Environment",HONS,Yes,Bachelor of Science Honours,
IELTS,Yes,AUD,Yes,1.0,ATAR,Adelaide,Years,Yes,English,Yes,"32,336.00",6.0,Yes,Yes,"Graduating from this course may lead to career opportunities in the industry, government, private and the community sector as a biologist, ecologist, spatial scientist, biomedical scientist, chemist, consultant, laboratory assistant, academic, project manager or advisor.",Charles Darwin University,A,CSP supported,Year 12,https://www.cdu.edu.au/study/bachelor-science-honours-vscih1-2021,Equivalent ,"This one-year honours course includes a major research project, advanced level coursework and research skills training in a number of science disciplines including:",,Year,Australia,"College of Engineering, IT and Environment",HONS,Yes,Bachelor of Science Honours,
IELTS,Yes,AUD,Yes,1.0,ATAR,Online,Years,Yes,English,Yes,"32,336.00",6.0,Yes,Yes,"Graduating from this course may lead to career opportunities in the industry, government, private and the community sector as a biologist, ecologist, spatial scientist, biomedical scientist, chemist, consultant, laboratory assistant, academic, project manager or advisor.",Charles Darwin University,A,CSP supported,Year 12,https://www.cdu.edu.au/study/bachelor-science-honours-vscih1-2021,Equivalent ,"This one-year honours course includes a major research project, advanced level coursework and research skills training in a number of science disciplines including:",,Year,Australia,"College of Engineering, IT and Environment",HONS,Yes,Bachelor of Science Honours,
IELTS,Yes,AUD,Yes,1.0,ATAR,Darwin,Years,Yes,English,Yes,"30,240.00",6.0,Yes,Yes,"Graduating from this course may lead to career opportunities in areas such as health promotion, primary and community health centres, non-government organisations, social services, health clerk, therapy services officer.",Charles Darwin University,A,CSP supported,Year 12,https://www.cdu.edu.au/study/diploma-health-science-yhsc01-2021,Equivalent ,"The Diploma of Health Science will provide you with a range of skills and knowledge applicable to the Australian health care system, including health promotion, communication skills and cultural safety in healthcare. Graduates have the opportunity to access entry level health related roles across health services and organisations. Employment options include roles as health administrators, health promotion or public health workers.",,Year,Australia,College of Health and Human Sciences,DIP,Yes,Diploma of Health Science,
IELTS,Yes,AUD,Yes,1.0,ATAR,Online,Years,Yes,English,Yes,"30,240.00",6.0,Yes,Yes,"Graduating from this course may lead to career opportunities in areas such as health promotion, primary and community health centres, non-government organisations, social services, health clerk, therapy services officer.",Charles Darwin University,A,CSP supported,Year 12,https://www.cdu.edu.au/study/diploma-health-science-yhsc01-2021,Equivalent ,"The Diploma of Health Science will provide you with a range of skills and knowledge applicable to the Australian health care system, including health promotion, communication skills and cultural safety in healthcare. Graduates have the opportunity to access entry level health related roles across health services and organisations. Employment options include roles as health administrators, health promotion or public health workers.",,Year,Australia,College of Health and Human Sciences,DIP,Yes,Diploma of Health Science,
IELTS,Yes,AUD,Yes,1.0,ATAR,Darwin,Years,Yes,English,Yes,"31,000.00",6.0,Yes,Yes,"Graduating from this course may lead to a variety of science-related roles in government, private companies, non-government organisations and community sectors including positions as a technician, laboratory assistant, consultant, analyst, designer and developer, project manager or helpdesk support administrator, plus many more.",Charles Darwin University,A,CSP supported,Year 12,https://www.cdu.edu.au/study/diploma-science-ysci01-2021,Equivalent ,"The Diploma of Science is ideal if you are curious about studying science and would like to learn more though unsure about committing to a degree, or you already have a career in the sciences and want to upskill with another qualification and skills in another discipline.",,Year,Australia,"College of Engineering, IT and Environment",DIP,Yes,Diploma of Science,
IELTS,Yes,AUD,Yes,1.0,ATAR,Online,Years,Yes,English,Yes,"31,000.00",6.0,Yes,Yes,"Graduating from this course may lead to a variety of science-related roles in government, private companies, non-government organisations and community sectors including positions as a technician, laboratory assistant, consultant, analyst, designer and developer, project manager or helpdesk support administrator, plus many more.",Charles Darwin University,A,CSP supported,Year 12,https://www.cdu.edu.au/study/diploma-science-ysci01-2021,Equivalent ,"The Diploma of Science is ideal if you are curious about studying science and would like to learn more though unsure about committing to a degree, or you already have a career in the sciences and want to upskill with another qualification and skills in another discipline.",,Year,Australia,"College of Engineering, IT and Environment",DIP,Yes,Diploma of Science,
